timestamp,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
0.0,-7.615220820001933,2.740959977553021,4.517155507930343,-495.70168426990494,130.52046464443202,2222.031438975334
0.007728099822998047,-4.952629827407703,-6.170722176083332,-6.885248086411537,-370.66543780326833,232.7921554040908,1512.668766942024
0.015583515167236328,-6.078671719092318,-4.706111137794777,-2.2360064775249087,268.39935845375055,-329.0081993865966,2159.5717679309837
0.023524045944213867,-2.356554747228212,0.5813049407240847,3.5222539933288184,-179.23124560832974,12.750994310379026,1937.4590612602228
0.03153109550476074,1.0503209335707728,-4.685746550391969,-1.3568615650024969,-385.63948576450343,66.36988867759703,1856.9914398384092
0.03986763954162598,-0.3949342894463846,-7.427084817494269,-6.501599435185283,128.02151666164397,-239.5772854995727,1715.989796285629
0.0475924015045166,5.737139304352364,2.008339217117678,2.0766204807623834,619.4884567451476,-24.43675592899322,2017.8658924055096
0.055830955505371094,6.623913056118552,0.5081689611969763,2.1336161061869574,-711.1237195825574,53.20645572185515,2103.9664343738555
0.06352972984313965,2.9647812942092573,-5.284705003415702,-7.4382443591979746,128.92775939941404,194.39701674938198,1207.5661099910733
0.0715782642364502,9.223203597466906,-0.7984431420097405,0.06796602235364024,221.86486938953396,-74.55506560325621,2341.2608111810678
0.07950401306152344,2.1290766315956193,0.48124735494001486,3.4256640617464655,-419.9757044172286,91.27987352848051,2099.5960811090467
0.08756446838378906,9.347408666146567,-6.0186497772735175,-3.774257881406277,-132.4610773181915,184.08418014526362,1674.3110474634166
0.09554266929626465,0.5994628390894355,-3.280905260889362,-0.97062793518951,477.5628009891509,37.69371238708495,2273.367424650192
0.10354280471801758,2.4850470974663548,-0.17331966182760394,2.251705493819952,-178.51766128540035,293.3345946502685,2119.2809078836435
0.11150264739990234,2.8622648263548798,-3.03299950959575,-1.012365882126532,-94.2782370138168,-15.091887574195859,2180.282547526359
0.11960959434509277,-4.1570869052757615,-2.5903376886821055,-0.7473110045989777,104.1814406776428,49.20177935123442,1893.056908049583
0.12738609313964844,2.990189742269106,1.1146932052062706,3.325480379445969,-9.343933119773864,274.91139992237083,2139.2893259763714
0.13549280166625977,-4.9922241335654824,-2.586491744931111,1.1343642617687342,-326.1042946386337,-17.73392651557922,2142.6253093051905
0.1434633731842041,-0.8241037831024414,-2.521741183746335,-1.9393644226326292,276.6406494808196,-48.48538932323455,1698.9236275768276
0.15172147750854492,0.027110751031600468,2.5340986423560876,4.171398859890117,169.66566178798672,89.65256458759306,2058.6477508401867
0.15949273109436035,-3.348303848919084,-1.4393286867451327,-0.9300248569003222,-539.4744243097304,5.960252804756163,1897.7171841716763
0.16846346855163574,3.962141690881089,-2.3817110022552077,-0.6959266741553628,314.11177593231196,-74.71218508720396,1594.517730493545
0.17557454109191895,-1.628095171834928,0.6441640541624699,4.894814574626358,-148.95394695758816,-19.511808295249935,1953.3066187334057
0.1836397647857666,3.4625472928010845,-2.6217987695304044,2.1057487760568003,-291.3855648612975,151.8167013645172,1911.2079493856427
0.1915292739868164,1.4197206784408822,-4.216856654061708,0.37450665378536463,96.75006318092343,-159.0834774971008,1846.0650890588756
0.2000422477722168,5.693572957927164,2.490847537221953,5.616464938132636,553.1279204177856,-97.77040459156035,2065.4637436914436
0.20752263069152832,3.2947758776962264,2.9898114527198274,5.112141920686653,-449.51229692935937,214.25486200332637,2084.4873593044276
0.21581172943115234,3.7893894633774026,-3.5249020201737657,-3.679307204537462,-180.78093004226682,-28.743513212203975,2017.0737483406062
0.2236011028289795,3.4680955395238304,1.5731170906731706,3.5916070773631454,396.2721727466582,117.93594216823574,1866.4288964605328
0.23149728775024414,2.0523469013503686,1.8548167083689635,6.491574762129415,-644.4330452919005,163.65958246707913,2238.4925106239316
0.23966574668884277,-0.5640297179737159,-7.1537706181408085,-3.443128429271473,-200.29554404258724,140.66776464939116,2012.0515362644192
0.24765253067016602,-1.9019768055123059,-4.426870402169292,2.0588408719463107,372.49382227420796,124.77251019001004,1996.7389332246776
0.2554504871368408,-4.597289844119098,0.9827332007664108,6.151303312553721,-16.901567344665523,182.00702315807337,2361.8995776796337
0.2633984088897705,-5.749244569929264,-3.45725123911119,0.2591283412555301,-411.32197474479665,293.1307134151458,1835.5782987403866
0.27153587341308594,-6.443405892854663,-3.174290656251137,-1.943777800707541,468.9558330678939,-240.18705873489372,2159.4333531475063
0.27950549125671387,-6.898929558443763,5.960393186684683,10.371753717333572,304.5555444622039,108.63222415447233,1827.0994580173488
0.2874770164489746,-4.760080446825126,1.9191889800044613,3.87835055571598,-743.4360896444318,116.30208658218382,1881.2561125230784
0.295640230178833,-7.486917614538429,-2.4636106896739265,-2.4068042090239916,363.886854352951,-126.52701109409328,1808.4331021833416
0.3035404682159424,-0.07294683475246917,5.696157936513899,6.812427348175494,399.52959633350366,-9.720832834243772,1801.391717691421
0.31164050102233887,-1.8567081561153542,5.144233484117083,5.898795038410558,-404.54993793964377,-33.01473156452178,1996.5584328651425
0.31969761848449707,0.041107464354891876,-3.7285478942018346,-5.003761964818465,-320.807123465538,18.701894764900203,1419.9570485925672
0.32744455337524414,4.445974024407838,-0.26959435211889216,0.3796135627006196,544.1852031230925,-96.83891050815579,1990.7019911479947
0.33551979064941406,1.232026013740709,5.851256651717939,7.695859542256391,-257.9696174716949,67.4715955352783,1915.656862392425
0.3435540199279785,8.490835030064416,-2.8407653703042386,-4.57566429155203,-503.11435706615435,78.18471272945403,1860.0608811855313
0.3515181541442871,1.504205344446335,-0.8137008204972924,-5.084274590556497,654.0510022735593,-70.17910092830657,2166.906816220283
0.35958075523376465,6.0049683052412925,8.086569598402503,2.935905191947692,3.937339448928832,118.38766068458554,2000.9587136507032
0.36742138862609863,6.419132313442647,3.4267358821360863,-3.9336438781688026,-501.0213010835647,109.82838974952695,2271.1612052297587
0.37572216987609863,1.3386406183789332,-0.7976865629111842,-7.896479099890236,111.27426309585569,118.9291617631912,1581.2963129663465
